ID_Suivi,ID_Etudiant,ID_Cours,Note,Nombre_Absences,Date_Evaluation
3390,3621,57,"7,66",2,2025-03-03
3391,652,69,"8,45",0,2025-02-16
3392,3176,13,"11,47",1,2025-03-01
3393,4085,11,"2,94",1,2023-12-16
3394,174,88,"18,29",4,2023-10-13
3395,1968,62,"2,09",1,2022-05-15
3396,3612,25,"19,31",1,2023-03-16
3397,1218,73,"16,63",1,2024-03-14
3398,3244,13,"19,75",0,2023-10-16
3399,1221,88,"9,16",0,2022-04-23
3400,2494,68,"2,9",0,2022-06-17
3401,4680,91,"18,61",4,2024-01-07
3402,1706,69,"11,08",4,2024-12-11
3403,2040,87,"3,98",4,2023-07-29
3404,543,84,"11,79",4,2022-11-15
3405,2704,79,"13,27",2,2023-08-26
3406,1771,48,"2,84",2,2022-12-23
3407,1847,30,"19,28",4,2022-12-19
3408,3829,54,"13,66",1,2023-03-15
3409,1338,92,"10,97",4,2023-09-09
3410,989,1,"17,09",1,2023-04-20
3411,2728,51,"14,5",3,2023-05-28
3412,3830,61,"15,41",0,2022-12-16
3413,4975,41,"3,82",0,2024-06-25
3414,1405,2,"12,79",2,2024-02-07
3415,151,40,"2,24",1,2023-11-04
3416,2435,81,"15,96",0,2024-06-18
3417,4454,94,"15,01",4,2022-11-01
3418,1108,36,"4,19",1,2022-11-28
3419,3116,10,"18,04",1,2022-12-21
3420,2520,6,"19,7",1,2023-08-22
3421,1254,64,"16,01",3,2024-02-03
3422,2555,45,"7,31",0,2023-02-18
3423,1989,6,"0,47",4,2023-02-01
3424,124,43,"11,67",2,2022-05-29
3425,598,58,"1,63",3,2022-04-07
3426,664,21,"11,07",2,2022-11-17
3427,2191,61,"6,43",2,2024-10-12
3428,2073,84,"18,39",0,2023-01-03
3429,1824,39,"16,85",3,2024-05-02
3430,2544,74,"14,14",1,2023-11-27
3431,160,3,"5,5",4,2023-02-23
3432,4216,15,"2,6",4,2024-06-16
3433,3928,13,"16,99",3,2025-01-26
3434,484,98,"8,88",3,2023-05-19
3435,316,54,"15,71",2,2022-03-30
3436,2763,51,"17,2",4,2024-05-09
3437,3915,1,"15,45",0,2024-11-04
3438,1540,59,"9,59",2,2024-02-03
3439,3245,43,"7,24",1,2023-06-11
3440,1417,30,14,1,2022-06-01
3441,321,17,"14,42",4,2022-05-03
3442,3781,90,"2,4",4,2023-06-26
3443,3526,36,"18,53",2,2025-01-22
3444,2710,13,"10,31",1,2024-04-03
3445,4479,95,"3,66",4,2022-10-20
3446,1343,5,"4,61",0,2023-05-05
3447,337,11,"15,27",2,2024-04-03
3448,1740,12,"10,43",4,2023-06-17
3449,2014,57,"14,69",0,2023-04-04
3450,706,78,"0,13",3,2023-06-20
3451,3959,72,"8,54",0,2024-02-22
3452,86,14,"17,12",4,2023-10-10
3453,4514,59,"15,29",2,2024-05-22
3454,4762,10,"10,03",4,2023-11-25
3455,2687,27,"4,44",0,2022-09-28
3456,916,49,"0,41",0,2023-10-20
3457,445,47,"17,61",4,2022-12-24
3458,1783,62,"9,82",1,2022-07-12
3459,552,15,"9,15",1,2022-11-06
3460,2140,63,"19,02",4,2023-07-16
3461,2527,3,"19,98",3,2024-04-04
3462,2986,58,"9,66",1,2024-10-14
3463,959,10,"7,39",0,2022-04-21
3464,2538,6,"11,84",0,2022-05-03
3465,2546,66,"7,3",1,2022-07-09
3466,173,22,"1,11",3,2023-01-28
3467,70,66,"4,12",1,2024-11-07
3468,2154,44,"1,43",3,2024-12-08
3469,1083,57,"6,98",2,2022-03-19
3470,3951,19,"4,15",3,2023-11-07
3471,3079,19,"3,28",0,2022-08-08
3472,3215,36,"2,72",3,2023-09-05
3473,2647,25,"9,05",1,2024-11-02
3474,1032,4,"10,02",4,2022-12-18
3475,513,6,"13,4",3,2024-02-28
3476,4615,94,"14,46",4,2024-04-13
3477,4065,46,"12,43",2,2023-06-12
3478,3133,25,"16,86",4,2025-02-10
3479,2355,69,"5,88",1,2023-10-20
3480,2899,62,"14,98",3,2022-08-10
3481,2659,64,"2,43",1,2023-02-20
3482,4216,41,"3,57",2,2024-08-07
3483,3550,28,"3,74",3,2024-12-22
3484,976,44,"19,75",2,2023-11-27
3485,3241,62,"17,03",1,2024-11-21
3486,2903,82,"0,71",2,2025-01-10
3487,2948,84,"14,5",2,2025-03-16
3488,460,93,"4,38",0,2022-10-12
3489,4468,13,"7,83",0,2022-08-06
3490,988,28,"15,49",3,2022-07-23
3491,1953,76,"7,68",3,2022-09-05
3492,1302,2,"16,34",3,2022-11-04
3493,1722,62,"7,15",3,2024-12-05
3494,4958,44,"5,39",4,2022-11-01
3495,669,82,"5,93",1,2022-05-13
3496,83,50,"18,08",1,2024-04-02
3497,176,6,"7,62",1,2022-06-27
3498,4998,43,"14,25",2,2025-03-06
3499,1884,81,"13,94",4,2023-12-26
3500,1357,14,"4,55",3,2022-12-21
3501,1723,4,"0,68",0,2023-07-13
3502,3394,99,"15,52",4,2023-05-08
3503,2312,68,"16,14",3,2023-04-05
3504,391,68,"16,68",4,2025-02-02
3505,2065,54,"8,73",2,2022-07-25
3506,2397,71,"1,67",3,2023-09-18
3507,3753,29,"8,58",2,2024-12-26
3508,673,93,"2,29",2,2023-06-05
3509,1011,65,"15,44",1,2024-08-15
3510,3897,8,"11,72",4,2022-10-11
3511,3017,20,"19,43",4,2023-06-30
3512,1290,13,"3,77",1,2022-07-22
3513,2014,89,"10,09",3,2024-11-28
3514,300,10,"12,5",3,2024-02-29
3515,4949,59,"18,05",1,2023-09-30
3516,2857,54,"0,93",1,2022-05-03
3517,342,100,"10,19",1,2023-10-06
3518,3451,3,"6,67",2,2022-05-01
3519,536,23,"7,94",2,2023-04-11
3520,1253,2,"16,66",4,2024-06-02
3521,2074,44,"7,21",1,2023-12-13
3522,2363,11,"9,47",4,2024-12-11
3523,3334,73,"15,09",4,2024-02-12
3524,4979,39,"7,18",2,2024-10-13
3525,4161,12,"15,51",4,2023-01-25
3526,1890,4,"19,96",1,2022-03-19
3527,3469,40,"0,5",4,2023-04-07
3528,4517,27,"11,37",3,2023-08-27
3529,2122,100,"5,04",3,2023-06-14
3530,2535,97,"17,92",0,2024-05-08
3531,3434,21,"19,68",3,2023-05-27
3532,1785,30,"15,09",0,2023-12-11
3533,193,33,"13,57",0,2022-10-28
3534,2585,7,"2,17",0,2024-08-17
3535,615,67,"7,28",3,2022-04-02
3536,2972,35,"5,52",4,2023-11-13
3537,4554,97,"3,22",0,2023-11-07
3538,3445,83,"6,4",1,2022-06-03
3539,2930,23,"17,74",4,2022-07-15
3540,1991,98,"3,32",1,2024-03-02
3541,2847,66,"7,91",1,2024-08-18
3542,1860,4,"3,06",2,2025-03-16
3543,2837,60,"11,49",3,2024-01-05
3544,896,15,"6,94",1,2023-06-19
3545,63,38,"15,23",1,2022-03-22
3546,190,11,"7,71",1,2023-09-02
3547,4362,32,"2,39",2,2023-05-01
3548,4071,63,"2,31",2,2024-09-08
3549,475,23,"0,98",2,2022-09-19
3550,1123,49,"4,55",1,2023-10-19
3551,795,2,"16,2",4,2022-04-24
3552,4268,27,"12,55",1,2024-12-21
3553,1193,85,"13,8",2,2022-07-14
3554,1273,30,"13,17",2,2023-04-10
3555,481,100,"6,15",0,2023-06-25
3556,928,10,"2,28",0,2022-09-19
3557,2499,38,"3,66",4,2022-08-08
3558,4190,31,"14,2",3,2024-04-17
3559,4127,96,"19,78",4,2023-03-09
3560,3307,33,"15,43",3,2023-03-01
3561,2824,54,"6,22",2,2023-02-07
3562,2061,18,"10,73",1,2023-04-25
3563,2077,8,"16,63",2,2024-08-15
3564,374,71,"10,53",2,2023-10-05
3565,2990,82,"2,49",1,2024-10-25
3566,2853,53,"16,56",4,2022-08-13
3567,710,11,"2,07",0,2023-04-15
3568,1988,40,"18,77",1,2024-04-16
3569,3689,66,"8,74",3,2023-10-16
3570,2446,7,"14,46",3,2023-03-10
3571,1601,64,"13,99",2,2022-09-04
3572,390,49,"1,69",0,2024-03-27
3573,971,19,"17,42",2,2023-02-06
3574,90,71,"19,36",3,2022-10-11
3575,1609,64,"7,82",1,2022-09-04
3576,1603,11,"14,59",1,2022-06-25
3577,3278,62,"4,43",0,2023-11-16
3578,381,50,"14,48",2,2024-11-26
3579,3737,45,"10,08",3,2024-10-28
3580,2735,19,"11,1",3,2025-01-25
3581,4391,67,"9,22",4,2023-07-11
3582,1297,73,"7,79",2,2023-05-18
3583,4314,61,"4,03",0,2022-09-05
3584,3479,21,"4,56",0,2023-08-16
3585,3421,92,"15,12",1,2024-07-03
3586,1321,96,"12,98",3,2023-02-06
3587,2886,5,"6,87",2,2025-02-20
3588,2298,2,"10,63",1,2023-04-25
3589,1475,25,"6,92",3,2022-04-26
3590,4922,85,"3,17",2,2024-10-20
3591,1715,68,"8,22",0,2023-07-18
3592,1156,3,"4,11",2,2025-01-03
3593,2710,100,"16,14",3,2024-01-13
3594,2910,68,"8,2",2,2023-07-28
3595,1040,28,"12,3",4,2023-08-11
3596,4262,89,"0,59",0,2023-12-10
3597,3343,42,"13,32",2,2025-02-08
3598,2356,75,"11,5",2,2023-02-20
3599,4355,56,"0,34",2,2024-08-04
3600,670,13,"18,05",1,2023-03-08
3601,1665,5,"16,23",1,2024-07-20
3602,1513,7,"5,95",3,2022-10-30
3603,2004,88,"0,3",0,2023-06-12
3604,3922,68,"1,97",1,2025-02-01
3605,2501,35,"15,8",4,2024-11-24
3606,907,86,"5,78",3,2024-10-10
3607,2479,7,"19,74",1,2022-08-30
3608,853,42,"0,19",3,2023-02-17
3609,3177,17,"10,71",2,2023-03-30
3610,360,57,"16,94",3,2023-11-30
3611,4817,31,"2,13",3,2024-05-01
3612,1526,91,"15,55",1,2025-02-04
3613,774,30,"19,86",2,2022-06-15
3614,1342,21,"4,32",0,2022-07-29
3615,3021,78,"2,25",3,2024-04-19
3616,419,84,"9,46",2,2023-07-28
3617,1795,99,"7,57",0,2023-08-01
3618,2020,98,"9,26",2,2024-10-26
3619,3178,95,"13,78",4,2025-01-30
3620,2075,40,"17,14",4,2023-10-08
3621,1647,70,"15,88",0,2022-08-05
3622,369,19,"19,4",3,2024-11-09
3623,1804,5,"4,86",2,2024-01-11
3624,4307,62,"10,48",4,2022-06-25
3625,2332,5,"12,12",2,2024-03-23
3626,3475,60,"17,64",2,2024-03-29
3627,1102,8,"19,53",1,2022-04-14
3628,1176,4,"11,19",1,2023-09-17
3629,1682,58,"3,22",0,2025-01-12
3630,641,56,"10,16",2,2024-01-03
3631,467,10,"11,22",1,2023-08-02
3632,3552,73,"11,48",1,2025-01-23
3633,1301,27,"17,05",2,2023-12-22
3634,3870,75,"5,78",3,2022-12-04
3635,82,88,"19,09",4,2024-04-09
3636,1676,63,"17,52",1,2022-04-16
3637,3061,60,"4,28",3,2024-12-04
3638,4261,39,"1,61",2,2023-09-13
3639,1594,92,"5,64",4,2024-12-20
3640,2605,71,"19,97",1,2023-12-15
3641,3905,42,"9,43",3,2023-09-24
3642,1576,79,"15,34",4,2023-02-23
3643,1669,41,"18,23",0,2022-05-06
3644,1661,42,"16,49",4,2025-02-14
3645,3746,5,"9,25",4,2023-11-23
3646,253,71,"14,56",2,2024-01-21
3647,834,40,"15,05",2,2025-01-21
3648,4931,88,"0,75",1,2025-01-25
3649,2311,36,"9,67",4,2023-10-07
3650,465,48,"11,54",2,2024-02-19
3651,2708,16,"9,19",4,2024-12-04
3652,4079,59,"5,2",4,2024-07-11
3653,2801,14,"1,31",2,2023-10-02
3654,3561,18,"2,64",1,2023-08-28
3655,2014,47,"14,74",4,2025-02-02
3656,4609,18,"6,56",3,2024-05-15
3657,2040,17,"2,12",0,2022-04-25
3658,4085,39,"19,33",0,2024-05-03
3659,3510,1,"0,51",0,2025-01-07
3660,4037,63,"2,85",2,2025-02-24
3661,3328,29,"6,2",3,2024-02-07
3662,4838,68,"18,59",2,2022-11-11
3663,54,84,"1,91",4,2022-07-29
3664,1376,49,"3,87",4,2023-07-23
3665,4290,40,"6,61",4,2024-08-04
3666,2046,49,"5,16",3,2023-01-25
3667,111,41,"4,01",3,2023-11-10
3668,727,26,"17,33",2,2024-10-21
3669,668,30,"8,23",0,2022-09-22
3670,3709,49,"17,4",2,2025-01-03
3671,117,98,"15,16",4,2022-11-18
3672,1558,16,"12,21",4,2023-07-09
3673,3727,81,"12,36",4,2023-05-15
3674,2141,39,"11,23",4,2023-02-22
3675,334,72,"11,72",2,2024-06-25
3676,1659,100,"14,73",2,2023-04-21
3677,4357,81,"10,38",1,2025-03-16
3678,1098,71,"1,83",2,2025-01-04
3679,2096,28,"8,61",2,2022-04-29
3680,3974,4,"10,67",3,2022-09-11
3681,111,100,"15,81",4,2022-05-18
3682,4441,90,"19,02",3,2024-01-03
3683,3427,45,"11,87",3,2024-10-29
3684,4263,64,"1,79",3,2024-12-16
3685,3855,68,"15,74",3,2024-08-23
3686,4718,17,"10,55",3,2022-05-05
3687,1636,79,"18,03",1,2024-10-24
3688,3349,23,"7,74",3,2023-02-12
3689,4533,24,"8,12",4,2024-03-09
3690,721,7,"6,65",3,2022-06-11
3691,2151,52,"19,92",3,2022-12-31
3692,1644,70,"15,89",0,2024-05-09
3693,4301,21,"11,79",4,2022-08-25
3694,2346,30,"7,08",0,2023-04-05
3695,1250,44,"7,54",3,2022-06-15
3696,3933,95,"11,77",0,2022-09-21
3697,528,100,"14,27",4,2024-05-12
3698,1116,63,"15,12",1,2024-01-07
3699,1856,24,"3,08",4,2023-11-04
3700,3916,31,"0,87",3,2023-03-29
3701,1111,10,"10,43",4,2024-03-26
3702,3108,75,"13,1",1,2024-11-26
3703,4745,21,"11,87",0,2022-09-28
3704,3741,7,"4,28",2,2024-08-25
3705,702,1,"12,4",0,2024-02-10
3706,3755,39,"12,74",1,2023-09-07
3707,4550,40,"13,85",2,2022-10-04
3708,3040,12,"14,16",4,2022-10-07
3709,4185,99,"8,24",2,2024-01-02
3710,2092,42,"14,34",3,2022-06-13
3711,4579,88,"8,38",2,2024-10-07
3712,372,28,"4,55",0,2022-08-31
3713,1403,14,"17,93",1,2024-05-09
3714,2313,27,"13,83",1,2025-01-16
3715,2269,47,"15,04",4,2023-06-05
3716,3786,90,"9,21",0,2023-05-01
3717,4614,22,"2,58",0,2023-03-25
3718,3730,95,"5,55",4,2022-10-21
3719,707,17,"17,68",0,2024-05-17
3720,1162,100,"15,59",1,2023-03-13
3721,2037,79,"0,67",3,2024-10-14
3722,3880,44,"8,42",3,2023-10-18
3723,985,9,"19,87",1,2023-04-07
3724,4948,38,"3,71",1,2022-05-09
3725,4712,29,"12,75",2,2024-10-09
3726,618,44,"16,29",1,2022-11-04
3727,4711,79,"2,26",0,2024-06-23
3728,1018,11,"18,85",4,2024-10-06
3729,2600,89,"5,02",0,2025-01-20
3730,531,77,"14,25",4,2023-06-18
3731,979,16,"16,51",1,2022-06-19
3732,1572,87,"4,35",2,2023-12-09
3733,3479,52,"11,58",0,2022-09-29
3734,4801,3,"18,15",1,2024-12-16
3735,595,65,"5,63",3,2024-06-11
3736,2510,60,"7,06",4,2022-10-09
3737,1024,76,"0,09",4,2024-09-16
3738,4501,47,"7,41",1,2023-01-24
3739,832,18,"0,71",0,2023-04-26
3740,4924,63,"1,34",2,2025-01-03
3741,1663,65,"7,87",3,2024-11-03
3742,549,21,"19,32",0,2022-07-23
3743,4001,17,"15,45",2,2024-03-24
3744,159,44,"17,98",4,2022-11-29
3745,4996,18,"4,65",4,2022-07-21
3746,3896,46,"16,07",0,2022-06-27
3747,2496,68,"3,4",4,2024-01-06
3748,3661,78,"6,63",3,2024-10-05
3749,2596,93,"8,41",2,2023-09-21
3750,3357,73,"17,98",2,2022-06-29
3751,1555,96,"3,9",2,2024-07-31
3752,4974,31,"14,23",2,2023-04-07
3753,145,25,"4,05",2,2023-07-05
3754,799,50,"12,79",3,2023-09-16
3755,184,43,"16,28",3,2022-05-15
3756,3729,52,"7,96",1,2023-11-02
3757,2905,94,"1,21",1,2023-03-08
3758,1269,90,"7,65",3,2022-11-26
3759,1233,36,"1,58",0,2024-09-19
3760,3387,46,"17,02",3,2024-08-10
3761,3769,30,"9,35",1,2023-08-16
3762,3577,85,"5,82",1,2023-04-07
3763,690,4,"4,6",4,2022-11-28
3764,4385,72,"11,78",4,2022-07-16
3765,3549,89,"9,6",0,2024-03-20
3766,4112,79,"6,64",2,2024-02-20
3767,2699,33,"4,32",4,2023-10-28
3768,95,31,"16,09",0,2025-03-13
3769,1427,33,"5,44",0,2023-01-15
3770,3218,76,"6,6",2,2024-06-02
3771,3512,81,"7,67",1,2024-05-01
3772,4749,64,"5,05",3,2022-09-04
3773,3150,32,"15,49",1,2024-09-12
3774,3298,49,"18,11",0,2022-08-29
3775,2089,28,"13,07",4,2023-12-03
3776,4863,81,"15,3",4,2023-08-17
3777,873,7,"19,92",1,2022-11-08
3778,4128,12,"1,17",3,2023-07-30
3779,4506,66,"8,54",3,2022-04-26
3780,287,93,"7,1",2,2024-10-23
3781,4615,42,"1,9",4,2023-10-03
3782,430,39,"13,39",1,2023-01-26
3783,1072,85,"8,84",3,2023-06-12
3784,3192,15,"4,47",4,2022-08-18
3785,4106,92,"14,53",3,2022-11-17
3786,3603,25,"19,86",0,2024-06-04
3787,1539,92,"8,79",4,2023-09-14
3788,4284,8,"6,2",1,2022-12-20
3789,1919,7,"13,63",4,2024-10-11
3790,2927,40,"15,71",0,2024-10-18
3791,2450,19,"12,99",3,2022-07-02
3792,4731,85,"12,02",0,2023-09-27
3793,3344,16,"6,87",1,2023-12-05
3794,3424,91,"10,96",2,2022-10-11
3795,4133,94,"6,75",2,2023-03-05
3796,3593,79,"14,08",3,2023-10-02
3797,632,32,"7,95",4,2023-03-10
3798,3175,40,"4,15",2,2023-01-02
3799,1964,21,"13,93",4,2023-08-02
3800,3672,61,"11,57",1,2022-09-04
3801,3191,67,"11,29",0,2024-11-18
3802,171,63,"16,27",2,2022-05-04
3803,3127,46,"18,35",4,2024-09-21
3804,2588,14,"4,38",3,2022-11-06
3805,3895,70,"2,53",2,2022-09-16
3806,328,14,"17,69",0,2024-03-12
3807,1133,44,"1,53",4,2023-12-12
3808,3390,11,"13,91",0,2024-01-09
3809,3715,71,"0,94",3,2023-03-25
3810,2578,1,"18,84",2,2024-02-01
3811,3488,31,"14,26",1,2023-01-31
3812,2090,67,"18,11",2,2023-09-15
3813,484,89,"7,05",4,2024-04-12
3814,3362,88,"18,95",0,2024-07-04
3815,2416,3,"11,52",0,2024-04-28
3816,4500,93,"10,9",3,2023-08-07
3817,1910,31,"17,75",1,2022-06-18
3818,2155,33,"11,94",2,2022-03-28
3819,3261,31,"7,85",3,2024-06-14
3820,3777,28,"2,1",1,2023-04-03
3821,605,27,"0,56",2,2023-09-07
3822,852,42,"14,42",3,2023-03-06
3823,4523,83,"1,68",1,2022-12-30
3824,2038,69,"6,22",0,2024-01-21
3825,420,71,"10,34",2,2022-05-30
3826,1968,94,"19,69",0,2025-03-03
3827,4397,28,"12,14",2,2024-10-02
3828,1736,23,"15,04",1,2025-03-12
3829,3146,64,"5,24",1,2023-01-04
3830,1508,5,"0,14",3,2023-08-24
3831,4762,88,"6,9",4,2025-01-14
3832,1026,74,"15,45",3,2023-06-22
3833,3229,47,"19,06",0,2024-03-08
3834,399,65,"8,32",2,2023-04-15
3835,2380,11,"5,63",0,2023-01-26
3836,2715,99,"6,8",0,2022-07-24
3837,2618,60,"5,16",2,2022-04-29
3838,3994,19,"11,01",4,2023-12-20
3839,1171,62,"16,12",0,2022-09-05
3840,4415,98,"8,64",1,2023-07-08
3841,4323,56,"2,95",1,2022-10-15
3842,1230,62,"16,58",2,2025-01-28
3843,3026,24,"7,12",4,2023-10-22
3844,883,22,"15,91",3,2024-02-10
3845,4111,58,"4,96",0,2024-09-15
3846,4622,53,"4,78",3,2024-07-18
3847,4851,24,"13,46",1,2024-09-05
3848,108,66,"17,15",0,2024-09-11
3849,213,52,"5,28",1,2024-11-15
3850,2392,72,"12,76",1,2024-01-09
3851,1500,10,"0,77",3,2022-12-06
3852,1881,59,"6,96",2,2023-04-03
3853,4482,5,"12,24",0,2022-07-30
3854,64,93,"1,53",0,2023-12-09
3855,1208,100,"0,56",3,2024-08-29
3856,1152,37,"5,02",2,2025-02-20
3857,1326,23,"11,19",2,2022-04-27
3858,4164,32,"17,5",0,2024-03-27
3859,4558,12,"15,5",4,2024-09-09
3860,613,67,"14,07",3,2024-07-14
3861,1104,35,"5,1",1,2025-01-06
3862,1651,18,"6,84",2,2023-08-03
3863,2748,95,"12,35",4,2023-09-20
3864,2288,96,"8,92",3,2023-01-15
3865,4009,3,"10,38",2,2024-03-11
3866,919,61,"13,68",2,2024-01-02
3867,3033,55,"12,97",1,2023-01-29
3868,251,34,"9,13",0,2022-07-30
3869,2754,50,"5,66",4,2022-10-06
3870,1625,94,"2,4",1,2023-11-10
3871,4981,71,"7,19",0,2025-01-16
3872,2228,11,"17,25",0,2023-12-09
3873,903,41,"17,11",1,2024-06-05
3874,3237,52,"18,92",2,2023-04-15
3875,3460,83,"15,63",3,2022-03-25
3876,3247,45,"6,19",3,2023-04-21
3877,2494,33,"18,22",3,2023-01-10
3878,670,15,"6,15",3,2023-08-10
3879,1085,67,"1,58",4,2022-12-29
3880,2582,21,"19,97",1,2024-09-17
3881,2205,29,"14,05",0,2023-01-15
3882,1296,33,"19,24",1,2023-05-29
3883,4271,82,"12,3",1,2024-10-27
3884,2370,43,"15,08",0,2024-01-02
3885,1670,90,"17,16",3,2023-03-12
3886,4993,50,"8,07",0,2022-09-19
3887,4853,43,"9,42",3,2022-11-01
3888,416,58,"12,89",4,2022-10-31
3889,3363,4,"0,28",0,2025-03-16
3890,585,45,"0,36",1,2024-01-20
3891,1837,39,"4,32",2,2023-04-14
3892,3289,42,"8,58",2,2024-01-27
3893,3101,99,17,1,2022-07-10
3894,527,56,"12,43",0,2022-11-03
3895,808,99,"8,34",1,2022-07-01
3896,638,96,"19,93",4,2023-06-08
3897,497,25,"3,48",3,2024-09-12
3898,4678,92,"1,14",4,2022-06-29
3899,1535,52,"6,15",3,2022-11-05
3900,2407,60,"9,8",3,2024-01-27
3901,3238,85,"14,58",0,2023-01-05
3902,4310,33,"7,69",3,2024-02-21
3903,4061,52,"12,81",2,2022-06-22
3904,2804,56,"3,39",4,2022-11-04
3905,3221,37,"10,88",3,2024-12-01
3906,201,14,"5,2",1,2024-08-10
3907,774,50,"3,22",3,2023-07-13
3908,2711,65,"18,57",2,2023-03-04
3909,1190,8,"19,67",2,2023-10-05
3910,2365,22,"14,89",3,2023-11-07
3911,1522,98,"13,52",2,2023-03-18
3912,1146,76,"15,09",4,2024-12-27
3913,413,92,"4,24",4,2022-07-09
3914,895,95,"0,29",3,2024-07-01
3915,2466,95,"16,99",0,2022-07-13
3916,638,11,"15,29",4,2024-03-26
3917,458,61,"5,14",0,2024-01-26
3918,2789,45,"14,56",0,2023-12-23
3919,1360,19,"16,77",2,2023-10-17
3920,596,77,"12,04",2,2025-02-20
3921,2299,1,"16,61",2,2022-08-13
3922,4596,45,"6,7",1,2022-12-09
3923,4523,76,"7,77",4,2024-02-17
3924,3799,76,"3,16",2,2023-02-15
3925,805,58,"9,95",1,2022-09-09
3926,2556,1,"1,35",0,2024-11-22
3927,1933,51,"2,15",2,2022-04-08
3928,3651,54,"2,22",4,2024-06-23
3929,4584,16,"4,64",0,2023-06-06
3930,1535,63,"19,55",4,2024-01-22
3931,3437,74,"2,09",0,2022-05-11
3932,4007,68,"13,11",1,2022-10-04
3933,4651,47,"1,37",0,2024-08-01
3934,3417,65,"4,77",4,2025-03-02
3935,4784,68,"19,02",1,2023-11-11
3936,4741,68,"16,27",2,2022-04-03
3937,4579,65,"17,43",0,2023-02-15
3938,4767,99,"13,22",3,2023-05-02
3939,1942,88,"4,88",4,2024-12-27
3940,850,23,"16,88",2,2022-03-27
3941,4644,2,"0,98",2,2022-07-04
3942,1099,47,"5,19",1,2023-06-15
3943,3592,65,"19,22",0,2024-12-14
3944,1041,79,"16,74",3,2022-04-07
3945,3634,54,"14,58",1,2022-11-06
3946,2520,77,"18,18",0,2023-07-18
3947,3165,13,"4,34",0,2025-03-18
3948,418,96,"3,86",3,2022-04-19
3949,4567,35,"3,94",2,2024-09-07
3950,520,69,"15,61",4,2024-03-27
3951,1148,52,"2,3",0,2023-12-25
3952,2936,39,"4,09",0,2023-05-26
3953,1752,16,"19,13",0,2023-09-14
3954,3411,43,"11,11",0,2024-01-18
3955,4129,84,"18,57",0,2025-02-27
3956,4830,24,"4,78",1,2023-08-27
3957,2101,67,"2,79",4,2022-10-10
3958,1446,11,"9,86",2,2022-12-16
3959,1584,66,"13,34",0,2024-02-24
3960,4605,68,"2,73",2,2022-07-29
3961,652,97,"12,99",2,2022-06-08
3962,2910,54,"17,46",1,2023-12-14
3963,2865,72,"13,83",4,2025-03-17
3964,4837,54,"18,07",4,2022-12-03
3965,4077,26,"2,4",3,2022-05-30
3966,4238,76,"11,54",2,2022-05-30
3967,1068,27,"14,93",4,2022-04-20
3968,54,88,"15,16",1,2024-08-16
3969,952,61,"1,71",2,2022-09-03
3970,463,43,"1,05",0,2024-04-24
3971,1451,70,"0,7",2,2023-05-21
3972,3977,14,"0,45",3,2023-08-08
3973,3845,68,"14,81",4,2024-05-01
3974,2959,37,"12,84",2,2024-08-17
3975,2174,68,0,2,2023-05-07
3976,3743,47,9,3,2024-11-02
3977,613,56,"19,54",3,2024-10-30
3978,4684,36,"4,72",0,2024-09-12
3979,2465,99,"1,96",1,2024-09-17
3980,4897,11,"18,84",4,2023-10-23
3981,3267,32,"15,11",3,2022-08-12
3982,890,82,"12,09",2,2023-01-10
3983,2580,34,"14,41",0,2023-05-28
3984,1147,96,"2,05",0,2023-01-22
3985,2943,22,"17,9",3,2022-09-19
3986,2014,73,"12,37",2,2023-04-27
3987,3946,63,"17,7",1,2022-07-28
3988,2292,43,"16,51",1,2023-09-21
3989,1912,29,"6,09",2,2023-02-02
3990,1875,36,"13,92",1,2023-07-16
3991,1944,84,"11,38",4,2024-05-16
3992,4748,32,"2,59",4,2022-09-18
3993,4961,44,"6,61",2,2023-07-03
3994,3177,25,"15,02",3,2024-07-02
3995,3840,77,"4,22",2,2023-06-06
3996,4953,36,"17,88",2,2025-01-15
3997,1880,2,"9,79",2,2023-10-16
3998,4421,37,"19,54",4,2024-12-12
3999,4245,54,"6,01",0,2022-06-28
4000,1997,81,"3,67",2,2022-06-11
4001,1456,78,"2,52",2,2023-07-12
4002,3698,88,"6,65",4,2024-03-08
4003,2441,4,"6,88",0,2024-12-09
4004,4441,15,"7,06",3,2024-10-30
4005,3733,85,"18,98",1,2023-04-14
4006,692,100,"5,31",1,2023-03-15
4007,1565,8,"12,62",3,2024-11-11
4008,4576,96,"12,34",3,2023-03-16
4009,4228,57,"14,63",0,2024-08-24
4010,582,48,"0,54",4,2022-07-06
4011,4305,84,"13,1",2,2023-06-26
4012,517,50,"5,26",3,2022-10-04
4013,3696,5,"3,55",1,2025-03-03
4014,1715,16,"7,38",1,2023-09-14
4015,4621,3,"8,47",3,2024-11-18
4016,1948,50,"16,24",3,2024-12-19
4017,4130,31,"4,86",2,2024-05-28
4018,2295,86,"3,41",1,2024-02-23
4019,4933,92,"2,3",4,2023-12-18
4020,2384,27,"11,18",3,2024-12-30
4021,4980,67,"13,41",0,2024-02-16
4022,2960,14,"1,67",3,2023-06-18
4023,1053,99,"2,32",0,2024-12-16
4024,1476,55,"18,3",1,2022-10-08
4025,4885,54,"12,38",4,2022-10-29
4026,2755,59,"4,95",3,2023-03-25
4027,3004,94,"8,39",3,2023-04-18
4028,2116,62,"11,96",2,2022-05-16
4029,307,23,"5,27",2,2023-10-24
